,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
23208,1005860,P00159442,F,26-35,4,C,1,0,5,8.0,,5404
23209,1005861,P00294242,F,51-55,1,B,1,1,4,5.0,,2061
23210,1005861,P00144642,F,51-55,1,B,1,1,1,15.0,16.0,15520
23211,1005861,P00286742,F,51-55,1,B,1,1,1,16.0,,12076
23212,1005862,P00085942,F,26-35,9,C,0,1,2,4.0,8.0,13181
23213,1005868,P00051442,M,36-45,14,B,3,0,8,17.0,,10056
23214,1005872,P00173242,M,26-35,17,C,1,1,5,,,6853
23215,1005874,P00214842,M,26-35,4,B,1,0,14,,,7744
23216,1005874,P00009342,M,26-35,4,B,1,0,1,16.0,,7659
23217,1005874,P00248542,M,26-35,4,B,1,0,8,16.0,,4176
23218,1005878,P00313142,F,26-35,0,A,4+,1,8,,,7776
23219,1005878,P00075342,F,26-35,0,A,4+,1,1,2.0,16.0,15655
23220,1005878,P00171642,F,26-35,0,A,4+,1,5,8.0,14.0,2015
23221,1005878,P00201342,F,26-35,0,A,4+,1,1,2.0,9.0,19209
23222,1005880,P00033642,M,26-35,1,A,1,1,5,8.0,,7165
23223,1005880,P00172742,M,26-35,1,A,1,1,5,14.0,,5374
23224,1005881,P00117442,M,36-45,17,B,1,0,5,14.0,,8603
23225,1005881,P00124242,M,36-45,17,B,1,0,11,14.0,,6024
23226,1005884,P00044442,M,18-25,4,C,3,0,1,16.0,,11576
23227,1005884,P00183042,M,18-25,4,C,3,0,15,16.0,,12606
23228,1005886,P00070442,M,26-35,20,A,2,0,1,15.0,,4033
23229,1005886,P00274042,M,26-35,20,A,2,0,1,,,11411
23230,1005888,P00301242,M,26-35,20,B,1,0,5,,,1823
23231,1005890,P00327542,M,36-45,20,C,3,0,5,,,6952
23232,1005891,P00173242,M,18-25,4,C,1,0,5,,,3575
23233,1005902,P00100742,M,51-55,16,C,2,1,5,17.0,,5363
23234,1005906,P00156742,F,18-25,4,C,1,1,5,6.0,8.0,8598
23235,1005907,P00240142,M,26-35,2,B,1,0,5,,,8585
23236,1005908,P00100942,M,26-35,4,B,1,0,5,,,8698
23237,1005911,P00052242,F,26-35,17,C,4+,1,8,,,5963
23238,1005912,P00242742,M,26-35,1,C,2,0,1,2.0,9.0,15618
23239,1005915,P00182342,M,18-25,4,C,0,0,1,5.0,6.0,11396
23240,1005916,P00271042,M,51-55,20,B,1,1,6,16.0,,16361
23241,1005918,P00046742,M,26-35,12,A,3,1,1,2.0,15.0,11578
23242,1005921,P00111242,M,26-35,6,C,3,1,1,18.0,,7866
23243,1005922,P00198142,M,55+,3,C,3,0,2,4.0,9.0,9975
23244,1005922,P00008242,M,55+,3,C,3,0,8,,,6035
23245,1005926,P00112142,F,51-55,7,C,1,1,1,2.0,14.0,15463
23246,1005926,P00125942,F,51-55,7,C,1,1,1,2.0,15.0,15486
23247,1005927,P00034342,M,36-45,14,B,4+,1,5,,,5163
23248,1005927,P00335942,M,36-45,14,B,4+,1,8,,,6075
23249,1005931,P00127842,F,18-25,7,A,3,0,1,2.0,15.0,8179
23250,1005938,P00174442,M,26-35,1,C,1,1,5,,,8610
23251,1005941,P00202742,F,26-35,0,A,3,0,5,13.0,14.0,8588
23252,1005946,P00247542,F,55+,1,A,0,0,8,16.0,,7870
23253,1005948,P00197042,M,55+,13,B,0,0,5,,,8757
23254,1005948,P00025942,M,55+,13,B,0,0,8,14.0,,7921
23255,1005950,P0095942,M,26-35,4,B,2,1,3,4.0,,10931
23256,1005950,P00205842,M,26-35,4,B,2,1,5,,,1888
23257,1005950,P00123842,M,26-35,4,B,2,1,11,15.0,,4446
23258,1005950,P00040042,M,26-35,4,B,2,1,5,,,1886
23259,1005950,P00355142,M,26-35,4,B,2,1,1,15.0,,11713
23260,1005953,P00003242,M,0-17,10,B,0,0,8,15.0,,8093
23261,1005954,P00045142,M,46-50,11,A,2,1,1,2.0,6.0,11761
23262,1005954,P00191742,M,46-50,11,A,2,1,4,11.0,,3421
23263,1005954,P00185842,M,46-50,11,A,2,1,4,5.0,15.0,2179
23264,1005954,P00232642,M,46-50,11,A,2,1,8,,,5888
23265,1005954,P00168342,M,46-50,11,A,2,1,11,15.0,,1585
23266,1005954,P00271442,M,46-50,11,A,2,1,18,,,3862
23267,1005954,P00061042,M,46-50,11,A,2,1,8,16.0,,9884
23268,1005954,P00280342,M,46-50,11,A,2,1,16,,,12630
23269,1005955,P00304142,F,26-35,7,A,1,0,5,11.0,,6949
23270,1005956,P00111142,F,18-25,4,B,2,0,1,15.0,16.0,11903
23271,1005956,P00326742,F,18-25,4,B,2,0,11,,,6061
23272,1005956,P00111042,F,18-25,4,B,2,0,15,,,17107
23273,1005957,P00036842,M,18-25,20,B,1,1,1,14.0,16.0,11756
23274,1005957,P00019342,M,18-25,20,B,1,1,1,6.0,15.0,15507
23275,1005961,P00270942,F,46-50,0,A,3,0,1,2.0,15.0,11674
23276,1005961,P00250342,F,46-50,0,A,3,0,16,,,12456
23277,1005964,P00049642,M,18-25,5,B,1,0,8,14.0,,8081
23278,1005971,P00145042,M,36-45,7,C,1,0,1,2.0,5.0,12127
23279,1005972,P00086342,F,26-35,20,B,0,0,8,,,6099
23280,1005972,P00259042,F,26-35,20,B,0,0,5,,,5320
23281,1005974,P00054942,F,26-35,1,C,0,1,5,8.0,,6983
23282,1005976,P00189642,F,26-35,1,C,2,0,8,13.0,,9986
23283,1005978,P00177442,M,36-45,1,B,2,0,1,6.0,8.0,15769
23284,1005980,P00183042,M,55+,1,C,3,0,15,16.0,,4380
23285,1005981,P00077942,M,36-45,7,C,3,0,5,,,3429
23286,1005983,P00246342,M,26-35,3,C,3,0,11,15.0,,1532
23287,1005988,P00102342,M,26-35,15,B,1,1,8,14.0,17.0,7804
23288,1005990,P00314542,F,26-35,20,B,1,1,8,,,3881
23289,1005990,P00289642,F,26-35,20,B,1,1,8,,,8008
23290,1005995,P00248142,F,36-45,1,C,2,1,5,,,3428
23291,1005995,P00100842,F,36-45,1,C,2,1,5,,,7081
23292,1005996,P00003142,F,26-35,0,B,1,1,8,,,8138
23293,1005998,P00366842,M,18-25,4,B,4+,0,8,,,6107
23294,1005999,P00088242,F,26-35,1,A,0,1,6,10.0,13.0,20323
23295,1006000,P00075742,M,46-50,17,B,2,1,8,14.0,,5904
23296,1006002,P00198642,M,51-55,0,C,1,1,8,14.0,,7909
23297,1006002,P00287542,M,51-55,0,C,1,1,8,,,9718
23298,1006002,P00220442,M,51-55,0,C,1,1,5,14.0,,8796
23299,1006003,P00148842,F,46-50,17,C,1,0,6,8.0,16.0,12253
23300,1006003,P00304042,F,46-50,17,C,1,0,5,,,5252
23301,1006006,P00212242,F,0-17,0,C,1,0,8,,,6138
23302,1006007,P00129542,M,36-45,17,C,2,0,8,14.0,,5910
23303,1006010,P00057942,M,36-45,0,C,1,0,1,2.0,6.0,11688
23304,1006013,P00105642,F,26-35,20,C,3,0,8,,,8050
23305,1006016,P00125942,M,46-50,1,B,1,1,1,2.0,15.0,11459
23306,1006016,P00303242,M,46-50,1,B,1,1,5,8.0,,5213
23307,1006016,P00214442,M,46-50,1,B,1,1,8,,,5903
23308,1006018,P00120042,M,36-45,1,C,3,0,1,2.0,,11988
23309,1006021,P00217942,M,26-35,12,B,2,1,5,,,3554
23310,1006028,P00025942,M,18-25,4,A,4+,0,8,14.0,,10040
23311,1006033,P00233242,M,51-55,13,B,1,1,15,,,12957
23312,1006034,P00200642,M,26-35,14,A,3,0,10,16.0,,18731
23313,1006035,P00250542,F,26-35,1,C,3,0,4,5.0,,2187
23314,1006036,P00220342,F,26-35,15,B,4+,1,5,,,7047
23315,1006036,P00281542,F,26-35,15,B,4+,1,5,,,8707
23316,1006036,P00030042,F,26-35,15,B,4+,1,8,,,8140
23317,1006036,P00120542,F,26-35,15,B,4+,1,8,14.0,,9708
23318,1006036,P00022542,F,26-35,15,B,4+,1,5,,,1792
23319,1006036,P00147542,F,26-35,15,B,4+,1,2,14.0,,6585
23320,1006040,P00031742,M,26-35,6,B,2,0,8,,,7875
23321,1006040,P00129442,M,26-35,6,B,2,0,5,8.0,,8875
23322,1006040,P00220342,M,26-35,6,B,2,0,5,,,6997
23323,1000005,P00238442,M,26-35,20,A,1,1,6,,,16421
23324,1000005,P00286842,M,26-35,20,A,1,1,5,8.0,,8814
23325,1000005,P00049342,M,26-35,20,A,1,1,8,,,8020
23326,1000009,P00351342,M,26-35,17,C,0,0,1,2.0,16.0,8017
23327,1000010,P00362342,F,36-45,1,B,4+,1,5,,,5176
23328,1000010,P00139942,F,36-45,1,B,4+,1,5,,,5168
23329,1000011,P00126142,F,26-35,1,C,1,0,8,16.0,,9811
23330,1000015,P00057442,M,26-35,7,A,1,0,5,14.0,16.0,5153
23331,1000018,P00303742,F,18-25,3,B,3,0,8,,,9879
23332,1000019,P00145042,M,0-17,10,A,3,0,1,2.0,5.0,19367
23333,1000020,P00174442,M,26-35,14,A,0,0,5,,,7039
23334,1000022,P00102042,M,18-25,15,A,4+,0,5,,,3616
23335,1000022,P00194442,M,18-25,15,A,4+,0,5,,,5334
23336,1000023,P00065342,M,36-45,0,B,3,1,2,15.0,,12705
23337,1000023,P00303042,M,36-45,0,B,3,1,5,,,3443
23338,1000026,P00156842,M,26-35,7,B,2,1,4,5.0,,2154
23339,1000026,P00001142,M,26-35,7,B,2,1,5,8.0,14.0,5254
23340,1000027,P00188642,M,26-35,11,C,1,1,10,,,18545
23341,1000029,P00112142,M,36-45,7,C,1,0,1,2.0,14.0,8214
23342,1000031,P00195542,M,55+,7,C,2,0,2,12.0,,13288
23343,1000031,P00217942,M,55+,7,C,2,0,5,,,8676
23344,1000031,P00188542,M,55+,7,C,2,0,5,8.0,14.0,5343
23345,1000035,P00189842,M,46-50,1,C,4+,1,3,4.0,5.0,5542
23346,1000035,P00126142,M,46-50,1,C,4+,1,8,16.0,,10067
23347,1000036,P00105942,M,26-35,3,B,0,0,5,,,7102
23348,1000037,P00086042,F,26-35,9,C,1,0,8,14.0,17.0,9716
23349,1000044,P00113142,M,46-50,17,B,3,1,1,5.0,12.0,15853
23350,1000045,P00327242,F,46-50,16,A,1,1,5,8.0,,5244
23351,1000051,P00124142,F,0-17,10,C,2,0,11,,,6101
23352,1000051,P00332342,F,0-17,10,C,2,0,5,8.0,,6896
23353,1000053,P00115642,M,26-35,0,B,1,0,8,14.0,,9866
23354,1000056,P00073642,M,36-45,20,C,0,1,8,,,4202
23355,1000058,P00116742,M,26-35,2,B,3,0,11,,,7389
23356,1000058,P00113042,M,26-35,2,B,3,0,11,16.0,,7440
23357,1000058,P00129642,M,26-35,2,B,3,0,5,,,8576
23358,1000059,P00280642,F,51-55,1,B,4+,1,11,,,1513
23359,1000062,P00187842,F,36-45,3,A,1,0,1,16.0,,15792
23360,1000062,P00288642,F,36-45,3,A,1,0,16,,,16558
23361,1000062,P00127442,F,36-45,3,A,1,0,1,2.0,15.0,11378
23362,1000062,P00310542,F,36-45,3,A,1,0,8,,,10025
23363,1000069,P00102442,F,26-35,1,A,1,0,8,,,9819
23364,1000073,P00321942,M,18-25,4,A,4+,0,5,,,5420
23365,1000073,P00144642,M,18-25,4,A,4+,0,1,15.0,16.0,15282
23366,1000075,P00075642,F,0-17,10,C,4+,0,4,5.0,,3467
23367,1000078,P00220442,F,46-50,1,C,0,1,5,14.0,,8876
23368,1000081,P00265242,F,26-35,0,A,1,1,5,8.0,,3765
23369,1000087,P00339942,M,26-35,14,C,2,0,1,,,19624
23370,1000092,P00128242,F,18-25,4,B,1,0,5,12.0,14.0,8813
23371,1000092,P00035342,F,18-25,4,B,1,0,2,4.0,14.0,6443
23372,1000100,P00145042,M,36-45,17,C,4+,0,1,2.0,5.0,8251
23373,1000102,P00248142,M,36-45,19,C,3,0,5,,,2045
23374,1000105,P00274242,M,46-50,12,C,1,1,1,,,15460
23375,1000106,P00048442,F,36-45,11,C,4+,0,5,14.0,,6853
23376,1000106,P00078742,F,36-45,11,C,4+,0,5,8.0,14.0,7121
23377,1000118,P00283142,M,36-45,17,C,4+,0,13,14.0,16.0,936
23378,1000118,P00048442,M,36-45,17,C,4+,0,5,14.0,,7168
23379,1000123,P00266042,M,36-45,9,B,4+,1,8,,,7969
23380,1000123,P00067942,M,36-45,9,B,4+,1,5,14.0,,5361
23381,1000129,P00138542,M,26-35,11,C,2,0,5,6.0,,8866
23382,1000129,P00158242,M,26-35,11,C,2,0,6,8.0,,16363
23383,1000129,P00152642,M,26-35,11,C,2,0,6,,,16127
23384,1000132,P00343042,M,26-35,17,C,1,0,5,18.0,,5154
23385,1000136,P00118042,M,18-25,2,B,3,0,8,,,7773
23386,1000136,P00048442,M,18-25,2,B,3,0,5,14.0,,5180
23387,1000136,P00030842,M,18-25,2,B,3,0,1,2.0,15.0,12062
23388,1000137,P00044442,F,46-50,6,C,4+,1,1,16.0,,15564
23389,1000137,P00278742,F,46-50,6,C,4+,1,14,,,11113
23390,1000137,P00136742,F,46-50,6,C,4+,1,1,14.0,16.0,12115
23391,1000137,P00284042,F,46-50,6,C,4+,1,8,17.0,,5983
23392,1000138,P00310342,M,18-25,20,C,1,1,6,8.0,,20655
23393,1000140,P00088642,F,36-45,1,B,3,0,5,8.0,17.0,8751
23394,1000146,P00208242,F,36-45,20,B,3,1,8,,,8008
23395,1000148,P00145642,M,51-55,17,B,3,1,1,8.0,17.0,19005
23396,1000148,P00015342,M,51-55,17,B,3,1,2,4.0,,16164
23397,1000149,P00248942,M,26-35,1,B,2,1,1,6.0,14.0,19302
23398,1000149,P00011342,M,26-35,1,B,2,1,6,,,16544
23399,1000149,P00124642,M,26-35,1,B,2,1,16,,,20314
23400,1000149,P00136742,M,26-35,1,B,2,1,1,14.0,16.0,11971
23401,1000149,P00010942,M,26-35,1,B,2,1,1,2.0,6.0,11739
23402,1000149,P00193542,M,26-35,1,B,2,1,1,2.0,,15181
23403,1000150,P00148642,M,36-45,7,B,0,1,6,10.0,13.0,16193
23404,1000151,P00075742,F,26-35,20,A,1,1,8,14.0,,6014
23405,1000154,P00214442,M,51-55,20,A,4+,1,8,,,7910
23406,1000156,P00254542,F,46-50,7,C,4+,1,8,13.0,,7823
23407,1000157,P00233842,M,36-45,16,A,1,0,1,15.0,,11753
23408,1000158,P00007242,M,55+,7,C,2,1,8,12.0,,8059
23409,1000161,P00310542,M,46-50,16,C,4+,1,8,,,6194
23410,1000169,P00295942,M,26-35,7,B,3,0,2,5.0,15.0,13209
23411,1000169,P00114142,M,26-35,7,B,3,0,8,,,7851
23412,1000169,P00116842,M,26-35,7,B,3,0,2,5.0,8.0,6640
23413,1000173,P00112542,M,26-35,0,B,1,1,1,11.0,15.0,15587
23414,1000175,P00190042,F,26-35,2,B,1,0,3,4.0,5.0,13511
23415,1000181,P00070042,M,18-25,17,C,1,0,1,2.0,16.0,11477
23416,1000192,P00119442,M,18-25,1,B,2,0,5,,,5439
23417,1000193,P00158642,F,46-50,15,C,1,1,8,14.0,,7823
23418,1000193,P00348742,F,46-50,15,C,1,1,16,,,16492
23419,1000194,P00230342,F,0-17,10,C,3,0,5,14.0,,7077
23420,1000195,P00284842,M,26-35,12,B,4+,1,1,8.0,17.0,15401
23421,1000198,P00053042,M,26-35,12,A,0,1,5,14.0,16.0,8884
23422,1000198,P00030842,M,26-35,12,A,0,1,1,2.0,15.0,15257
23423,1000199,P00197442,M,18-25,4,B,1,0,8,14.0,,2147
23424,1000202,P00289242,M,18-25,4,A,3,0,1,8.0,,15548
23425,1000202,P00198542,M,18-25,4,A,3,0,8,,,5848
23426,1000202,P00075342,M,18-25,4,A,3,0,1,2.0,16.0,8147
23427,1000202,P00287242,M,18-25,4,A,3,0,5,,,7167
23428,1000202,P00262442,M,18-25,4,A,3,0,4,5.0,,2068
23429,1000204,P00172842,M,26-35,7,B,1,1,3,4.0,,10886
23430,1000212,P00054342,M,26-35,16,C,3,0,7,,,16719
23431,1000216,P00036142,M,46-50,13,B,1,0,5,,,7069
23432,1000216,P00317842,M,46-50,13,B,1,0,8,,,9865
23433,1000218,P00350442,M,36-45,14,C,3,1,2,3.0,15.0,6606
23434,1000225,P00289842,M,26-35,7,A,0,0,1,16.0,,4117
23435,1000225,P00205942,M,26-35,7,A,0,0,5,8.0,14.0,8642
23436,1000225,P00034042,M,26-35,7,A,0,0,1,2.0,16.0,7942
23437,1000230,P00000142,M,46-50,1,C,1,0,3,4.0,5.0,7929
23438,1000230,P00057642,M,46-50,1,C,1,0,1,15.0,16.0,19163
23439,1000231,P00313342,M,26-35,3,A,1,0,5,,,8840
23440,1000231,P00277642,M,26-35,3,A,1,0,2,3.0,10.0,16346
23441,1000232,P00046742,M,26-35,20,A,1,1,1,2.0,15.0,11477
23442,1000235,P00188442,M,26-35,0,B,0,0,5,7.0,,6976
23443,1000235,P00304142,M,26-35,0,B,0,0,5,11.0,,7169
23444,1000235,P00362742,M,26-35,0,B,0,0,8,,,8118
23445,1000235,P00251242,M,26-35,0,B,0,0,5,11.0,,6936
23446,1000237,P00031042,M,26-35,6,C,1,1,8,,,7860
23447,1000237,P00048742,M,26-35,6,C,1,1,5,,,6885
23448,1000238,P00289042,F,51-55,7,B,0,0,8,,,8127
23449,1000238,P00315042,F,51-55,7,B,0,0,8,,,10062
23450,1000242,P00258742,F,18-25,4,A,3,0,5,,,7160
23451,1000242,P00312842,F,18-25,4,A,3,0,16,,,12902
23452,1000244,P00110842,M,51-55,7,B,3,1,1,2.0,5.0,19281
23453,1000244,P00080342,M,51-55,7,B,3,1,1,6.0,8.0,19335
23454,1000245,P00014642,M,36-45,16,B,0,0,8,14.0,17.0,5910
23455,1000245,P00254242,M,36-45,16,B,0,0,5,11.0,12.0,5243
23456,1000256,P00015942,M,46-50,16,C,3,0,6,10.0,13.0,20477
23457,1000260,P00117042,M,18-25,19,C,1,0,1,2.0,5.0,15351
23458,1000261,P00119242,M,26-35,20,A,4+,0,18,,,3101
23459,1000264,P00119642,M,36-45,0,B,1,1,1,2.0,8.0,15774
23460,1000264,P00014642,M,36-45,0,B,1,1,8,14.0,17.0,7910
23461,1000264,P00048742,M,36-45,0,B,1,1,5,,,5410
23462,1000265,P00343442,F,36-45,7,A,4+,1,12,,,1778
23463,1000267,P00109542,M,46-50,12,C,1,1,8,14.0,17.0,8075
23464,1000268,P00001042,F,18-25,12,C,1,0,1,2.0,16.0,15788
23465,1000271,P00117142,M,18-25,4,C,1,0,2,17.0,,16104
23466,1000272,P00191442,M,18-25,0,A,1,0,1,2.0,15.0,15632
23467,1000273,P00119742,M,18-25,4,B,2,1,5,8.0,12.0,5396
23468,1000275,P00330242,M,26-35,0,C,3,1,5,,,5263
23469,1000284,P00258742,M,26-35,12,B,3,1,5,,,8891
23470,1000284,P00110642,M,26-35,12,B,3,1,5,,,5402
23471,1000295,P00370242,M,18-25,0,C,4+,0,5,,,6909
23472,1000299,P00365242,M,26-35,12,C,4+,0,5,8.0,,8763
23473,1000300,P00050242,M,26-35,7,B,4+,1,8,,,8082
23474,1000300,P00313542,M,26-35,7,B,4+,1,5,8.0,,8662
23475,1000300,P00298442,M,26-35,7,B,4+,1,16,,,20331
23476,1000300,P00208742,M,26-35,7,B,4+,1,1,6.0,16.0,19520
23477,1000301,P00255742,M,18-25,4,B,4+,0,3,4.0,,13259
23478,1000301,P00178942,M,18-25,4,B,4+,0,5,8.0,,8675
23479,1000302,P00053542,M,18-25,4,B,4+,0,1,,,7924
23480,1000302,P00278642,M,18-25,4,B,4+,0,5,,,8663
23481,1000302,P00057242,M,18-25,4,B,4+,0,5,,,5220
23482,1000302,P00206342,M,18-25,4,B,4+,0,5,8.0,,3701
23483,1000303,P00114442,M,26-35,7,C,1,1,5,6.0,,8866
23484,1000306,P00129542,M,18-25,0,C,3,0,8,14.0,,9935
23485,1000307,P00106742,M,51-55,16,B,0,1,3,5.0,,13561
23486,1000307,P00113942,M,51-55,16,B,0,1,8,,,9978
23487,1000308,P00272542,M,26-35,2,A,3,1,8,,,6178
23488,1000308,P00200642,M,26-35,2,A,3,1,10,16.0,,23152
23489,1000309,P00146842,M,26-35,4,B,1,0,6,8.0,16.0,12258
23490,1000310,P00332942,F,18-25,4,C,1,0,5,8.0,,8641
23491,1000314,P00014542,F,55+,9,C,1,0,8,,,10022
23492,1000314,P00085042,F,55+,9,C,1,0,5,6.0,,7096
23493,1000317,P00106042,M,36-45,7,C,3,0,5,,,8651
23494,1000319,P00161442,F,51-55,6,B,3,1,5,14.0,,3433
23495,1000319,P00068942,F,51-55,6,B,3,1,5,,,3537
23496,1000319,P00298142,F,51-55,6,B,3,1,5,8.0,,7111
23497,1000326,P00322942,M,51-55,11,B,1,1,2,8.0,16.0,9717
23498,1000327,P00313442,M,36-45,18,C,4+,0,5,6.0,8.0,7129
23499,1000328,P00136842,M,36-45,12,C,2,0,1,8.0,16.0,8230
23500,1000329,P00048742,M,36-45,7,A,1,0,5,,,5339
23501,1000329,P00218042,M,36-45,7,A,1,0,5,,,1908
23502,1000329,P00361342,M,36-45,7,A,1,0,5,,,3574
23503,1000331,P00219342,M,26-35,7,B,1,0,5,14.0,,5321
23504,1000337,P00037342,M,18-25,19,C,0,0,8,11.0,,7881
23505,1000339,P00241942,M,51-55,7,C,1,1,8,14.0,,7856
23506,1000340,P00068042,F,26-35,3,C,1,1,3,4.0,,8215
23507,1000349,P00249542,M,0-17,10,C,0,0,1,5.0,15.0,11406
23508,1000351,P00313842,M,18-25,4,A,4+,0,1,2.0,17.0,11637
23509,1000352,P00315842,M,18-25,4,A,0,0,5,,,5304
23510,1000352,P00352242,M,18-25,4,A,0,0,1,6.0,16.0,11742
23511,1000353,P00109242,F,36-45,7,C,1,1,6,8.0,10.0,12706
23512,1000355,P00116842,M,18-25,3,B,2,0,2,5.0,8.0,16273
23513,1000356,P00024742,M,55+,20,C,0,1,8,11.0,,9843
23514,1000357,P00046842,M,18-25,0,A,4+,0,8,16.0,,7889
23515,1000366,P00102642,M,51-55,15,B,1,1,4,8.0,9.0,2823
23516,1000368,P00317842,M,26-35,0,C,1,0,8,,,7939
23517,1000368,P00129542,M,26-35,0,C,1,0,8,14.0,,7800
23518,1000368,P00052642,M,26-35,0,C,1,0,5,14.0,,5179
23519,1000373,P00110842,F,26-35,2,C,1,1,1,2.0,5.0,12116
23520,1000376,P00267642,M,36-45,1,C,4+,1,8,,,9778
23521,1000379,P00318342,F,36-45,1,C,4+,0,14,,,18463
23522,1000379,P00001142,F,36-45,1,C,4+,0,5,8.0,14.0,6936
23523,1000380,P00182442,M,26-35,2,C,1,0,5,11.0,,5231
23524,1000384,P00343042,M,26-35,11,B,3,1,5,18.0,,8864
23525,1000385,P00249642,M,26-35,6,C,1,0,3,5.0,,5475
23526,1000388,P00113642,F,26-35,0,B,3,1,8,,,9704
23527,1000390,P00191742,M,26-35,4,A,0,0,4,11.0,,3496
23528,1000390,P00123442,M,26-35,4,A,0,0,5,11.0,,5342
23529,1000392,P00010242,M,18-25,7,A,0,0,5,,,7163
23530,1000392,P00117542,M,18-25,7,A,0,0,18,,,3124
23531,1000396,P00260142,M,26-35,1,C,1,0,5,14.0,,5174
23532,1000398,P00270542,M,26-35,17,B,3,1,1,6.0,8.0,15537
23533,1000398,P00295842,M,26-35,17,B,3,1,5,8.0,,5161
23534,1000398,P00102642,M,26-35,17,B,3,1,4,8.0,9.0,2741
23535,1000402,P00001142,M,26-35,11,B,1,1,5,8.0,14.0,7141
23536,1000403,P00148642,M,18-25,4,A,2,0,6,10.0,13.0,20111
23537,1000408,P00029242,M,26-35,11,A,0,0,8,,,6105
23538,1000409,P00227842,M,18-25,12,B,4+,0,2,5.0,,9736
23539,1000411,P00071442,F,46-50,1,B,0,1,15,17.0,,21317
23540,1000411,P00113042,F,46-50,1,B,0,1,11,16.0,,3171
23541,1000411,P00243942,F,46-50,1,B,0,1,1,2.0,15.0,15640
23542,1000411,P00124842,F,46-50,1,B,0,1,11,,,1509
23543,1000411,P00271942,F,46-50,1,B,0,1,5,8.0,,6953
23544,1000411,P00212242,F,46-50,1,B,0,1,8,,,7996
23545,1000411,P00303042,F,46-50,1,B,0,1,5,,,5415
23546,1000411,P00047942,F,46-50,1,B,0,1,5,13.0,,5447
23547,1000412,P00062842,M,36-45,15,A,1,1,1,2.0,13.0,15714
23548,1000412,P00183042,M,36-45,15,A,1,1,15,16.0,,20856
23549,1000415,P00116842,F,36-45,0,A,2,1,2,5.0,8.0,10144
23550,1000415,P00324942,F,36-45,0,A,2,1,5,,,7171
23551,1000415,P00240142,F,36-45,0,A,2,1,5,,,6946
23552,1000415,P00220442,F,36-45,0,A,2,1,5,14.0,,5268
23553,1000418,P00058042,F,26-35,3,B,0,1,8,16.0,,9767
23554,1000424,P00111542,M,26-35,17,A,3,0,2,17.0,,16059
23555,1000424,P00266142,M,26-35,17,A,3,0,5,11.0,,6987
23556,1000424,P00117942,M,26-35,17,A,3,0,5,15.0,,8822
23557,1000424,P00124642,M,26-35,17,A,3,0,16,,,20432
23558,1000424,P00283942,M,26-35,17,A,3,0,5,,,7028
23559,1000425,P0097242,M,26-35,12,B,1,1,1,16.0,,15240
23560,1000426,P00177542,M,18-25,4,A,1,1,1,8.0,,15276
23561,1000426,P00221942,M,18-25,4,A,1,1,1,8.0,,8175
23562,1000429,P00297342,M,18-25,0,C,1,0,5,,,8692
23563,1000431,P00220242,M,18-25,10,B,3,0,3,12.0,,10552
23564,1000432,P00084442,M,46-50,16,C,1,1,13,16.0,,768
23565,1000432,P00279342,M,46-50,16,C,1,1,5,14.0,,7118
23566,1000433,P00265242,M,51-55,6,C,3,1,5,8.0,,6974
23567,1000436,P00191442,M,18-25,4,C,1,0,1,2.0,15.0,15757
23568,1000437,P00117542,M,36-45,17,C,2,1,18,,,3038
23569,1000441,P00035842,M,36-45,1,B,1,0,5,6.0,9.0,8605
23570,1000442,P00150942,M,26-35,1,A,2,0,6,11.0,13.0,4482
23571,1000442,P00056142,M,26-35,1,A,2,0,5,8.0,,3587
23572,1000442,P00042242,M,26-35,1,A,2,0,5,15.0,,3764
23573,1000444,P00114342,M,55+,0,A,3,0,1,8.0,17.0,19426
23574,1000445,P00002442,M,46-50,12,A,1,1,8,15.0,,7938
23575,1000445,P00025042,M,46-50,12,A,1,1,5,15.0,,3605
23576,1000453,P00014042,M,18-25,4,B,1,0,1,,,7838
23577,1000453,P00237642,M,18-25,4,B,1,0,5,14.0,,1838
23578,1000453,P00366542,M,18-25,4,B,1,0,5,,,6862
23579,1000461,P00120342,M,51-55,7,B,0,0,5,17.0,,8670
23580,1000464,P00346242,F,18-25,4,A,3,0,1,15.0,,3985
23581,1000466,P00319142,M,26-35,5,A,2,0,5,14.0,,7186
23582,1000466,P00255542,M,26-35,5,A,2,0,5,,,7027
23583,1000469,P00027342,M,36-45,6,B,0,1,8,,,8074
23584,1000471,P00003242,M,36-45,7,A,3,0,8,15.0,,9863
23585,1000473,P00090942,F,18-25,4,A,1,0,1,2.0,14.0,19419
23586,1000477,P00233542,M,36-45,14,A,1,0,1,15.0,,15774
23587,1000477,P00234642,M,36-45,14,A,1,0,1,6.0,8.0,11759
23588,1000481,P00113042,M,46-50,7,C,2,0,11,16.0,,5998
23589,1000481,P00255942,M,46-50,7,C,2,0,1,16.0,,19565
23590,1000481,P00327242,M,46-50,7,C,2,0,5,8.0,,6964
23591,1000482,P00346542,M,26-35,14,A,2,1,10,13.0,16.0,18645
23592,1000483,P00117442,M,18-25,12,A,4+,0,5,14.0,,7093
23593,1000493,P00109042,M,51-55,7,C,1,1,8,,,7892
23594,1000500,P00265142,F,18-25,2,A,0,0,3,12.0,,10748
23595,1000502,P00214342,M,36-45,6,B,1,0,5,,,2003
