User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1001767,P00177442,M,26-35,20,C,1,0,1,6.0,8.0,15305
1001772,P00276542,M,55+,2,C,1,0,8,,,9947
1001775,P00275842,M,26-35,4,C,3,1,2,9.0,15.0,12848
1001776,P0097342,M,26-35,0,B,4+,1,1,15.0,16.0,11630
1001776,P00008642,M,26-35,0,B,4+,1,4,5.0,,2170
1001778,P00251242,M,18-25,4,B,1,0,5,11.0,,6979
1001780,P00245342,M,36-45,1,B,0,0,11,,,4679
1001780,P00154642,M,36-45,1,B,0,0,8,,,4136
1001780,P00230342,M,36-45,1,B,0,0,5,14.0,,5250
1001781,P00085242,F,36-45,0,C,2,0,8,14.0,17.0,6009
1001786,P00328342,M,46-50,1,C,4+,1,5,,,8650
1001786,P00116842,M,46-50,1,C,4+,1,2,5.0,8.0,16429
1001789,P00074342,M,0-17,10,C,2,0,5,,,6981
1001791,P00173542,M,18-25,4,C,1,1,5,8.0,,6951
1001793,P00231142,M,26-35,4,B,1,0,5,8.0,,5158
1001794,P00031042,M,26-35,11,B,1,0,8,,,8040
1001794,P00049642,M,26-35,11,B,1,0,8,14.0,,2017
1001794,P00148542,M,26-35,11,B,1,0,1,16.0,17.0,4060
1001797,P00210042,M,36-45,7,C,2,0,8,14.0,,7956
1001797,P00111942,M,36-45,7,C,2,0,8,17.0,,7976
1001799,P00051042,M,36-45,11,B,4+,1,8,,,8021
1001802,P00317942,M,18-25,4,A,3,0,8,16.0,,7870
1001804,P00142142,M,26-35,7,C,4+,1,1,2.0,15.0,7888
1001807,P00198742,M,18-25,17,C,3,0,1,2.0,11.0,15601
1001812,P00127542,F,26-35,12,A,4+,1,1,2.0,15.0,19681
1001812,P00135342,F,26-35,12,A,4+,1,5,,,3741
1001812,P00201342,F,26-35,12,A,4+,1,1,2.0,9.0,18974
1001817,P00071442,M,36-45,1,A,3,0,15,17.0,,21121
1001820,P00121642,M,26-35,20,B,1,1,5,14.0,,7111
1001820,P00051942,M,26-35,20,B,1,1,5,6.0,11.0,7027
1001825,P00093542,M,26-35,7,C,4+,1,1,6.0,,19227
1001828,P00148642,M,18-25,4,B,1,0,6,10.0,13.0,16106
1001829,P00126142,M,26-35,16,C,2,1,8,16.0,,6032
1001831,P00051442,M,18-25,4,B,4+,0,8,17.0,,9727
1001834,P00043742,M,36-45,5,C,4+,0,5,8.0,,5412
1001835,P00112142,M,26-35,19,B,3,0,1,2.0,14.0,19189
1001835,P00045642,M,26-35,19,B,3,0,8,14.0,,6199
1001836,P00018542,M,26-35,0,A,4+,0,16,,,12611
1001836,P00209742,M,26-35,0,A,4+,0,1,11.0,15.0,15184
1001839,P00014542,M,18-25,4,C,1,0,8,,,7820
1001841,P00042242,M,18-25,0,C,2,0,5,15.0,,1787
1001842,P00307342,M,18-25,4,B,1,0,8,,,8019
1001842,P00113642,M,18-25,4,B,1,0,8,,,9875
1001842,P00116542,M,18-25,4,B,1,0,5,17.0,,8783
1001851,P00229742,M,26-35,19,B,4+,1,1,16.0,,11596
1001851,P00079742,M,26-35,19,B,4+,1,1,2.0,15.0,3819
1001851,P00212242,M,26-35,19,B,4+,1,8,,,7814
1001856,P00244042,M,55+,7,C,3,1,1,2.0,15.0,15699
1001856,P00079742,M,55+,7,C,3,1,1,2.0,15.0,15764
1001860,P00165642,M,55+,16,C,1,0,1,8.0,16.0,8037
1001861,P00036842,M,51-55,16,A,1,1,1,14.0,16.0,11632
1001861,P00259942,M,51-55,16,A,1,1,16,,,16519
1001861,P00205642,M,51-55,16,A,1,1,5,8.0,,6905
1001862,P00366542,M,51-55,14,C,1,1,5,,,6886
1001864,P00357642,M,36-45,7,B,2,0,5,,,5150
1001865,P00351442,F,18-25,1,B,2,0,8,,,6028
1001870,P00346142,M,55+,13,C,1,0,1,15.0,,19148
1001870,P00034742,M,55+,13,C,1,0,5,14.0,17.0,8867
1001871,P00274442,F,46-50,1,C,1,1,1,18.0,,11902
1001871,P00058242,F,46-50,1,C,1,1,3,4.0,12.0,8068
1001873,P00240442,M,36-45,7,B,2,0,6,16.0,,16518
1001874,P00110542,M,46-50,7,B,3,1,8,,,8013
1001874,P00201442,M,46-50,7,B,3,1,1,6.0,8.0,12071
1001877,P00327842,F,46-50,20,B,2,1,8,16.0,,7984
1001878,P00184942,M,0-17,10,C,2,0,1,8.0,17.0,19383
1001879,P00261842,M,26-35,4,C,1,1,2,14.0,,13280
1001879,P00079742,M,26-35,4,C,1,1,1,2.0,15.0,15295
1001879,P00124242,M,26-35,4,C,1,1,11,14.0,,6181
1001879,P00331842,M,26-35,4,C,1,1,16,,,16876
1001880,P00102942,M,36-45,0,B,3,1,1,14.0,,4541
1001880,P00206442,M,36-45,0,B,3,1,1,5.0,9.0,8042
1001880,P00110042,M,36-45,0,B,3,1,5,14.0,,7094
1001880,P00019142,M,36-45,0,B,3,1,11,15.0,,3229
1001880,P00283542,M,36-45,0,B,3,1,5,,,3686
1001880,P00212242,M,36-45,0,B,3,1,8,,,7879
1001880,P00121142,M,36-45,0,B,3,1,8,,,7756
1001880,P00236942,M,36-45,0,B,3,1,12,,,1408
1001883,P00112442,F,51-55,0,B,1,1,6,8.0,,16060
1001883,P00284642,F,51-55,0,B,1,1,5,8.0,,8623
1001883,P00327542,F,51-55,0,B,1,1,5,,,5285
1001883,P00232442,F,51-55,0,B,1,1,5,,,5346
1001884,P00227542,M,46-50,20,B,1,1,13,,,777
1001884,P00036442,M,46-50,20,B,1,1,16,,,16848
1001884,P00120842,M,46-50,20,B,1,1,8,17.0,,9750
1001884,P00321442,M,46-50,20,B,1,1,13,16.0,,756
1001885,P00367742,M,51-55,17,B,2,1,11,15.0,,2979
1001887,P00177442,M,55+,15,C,3,1,1,6.0,8.0,19007
1001889,P00005042,M,18-25,14,B,2,0,6,16.0,,16556
1001889,P00046242,M,18-25,14,B,2,0,8,,,8098
1001889,P00139942,M,18-25,14,B,2,0,5,,,8832
1001889,P00326742,M,18-25,14,B,2,0,11,,,6121
1001889,P00105342,M,18-25,14,B,2,0,1,2.0,15.0,7792
1001896,P00310542,M,55+,13,C,4+,1,8,,,9889
1001897,P00109942,F,51-55,2,A,1,1,8,,,6186
1001897,P00165742,F,51-55,2,A,1,1,8,16.0,,8036
1001897,P00198042,F,51-55,2,A,1,1,11,16.0,,6118
1001899,P00188442,F,46-50,6,A,1,1,5,7.0,,6892
1001899,P00172842,F,46-50,6,A,1,1,3,4.0,,8271
1001899,P00090842,F,46-50,6,A,1,1,11,15.0,,5931
1001899,P00276042,F,46-50,6,A,1,1,2,8.0,,13064
1001901,P00001042,M,51-55,7,C,3,1,1,2.0,16.0,12071
1001902,P00334242,M,26-35,19,C,1,0,1,8.0,,15449
1001904,P00165442,M,18-25,1,B,4+,0,1,15.0,16.0,7631
1001904,P00191442,M,18-25,1,B,4+,0,1,2.0,15.0,11454
1001906,P00010742,F,26-35,5,C,1,1,1,8.0,17.0,19640
1001908,P00034742,M,55+,13,C,3,1,5,14.0,17.0,6874
1001910,P00213342,M,0-17,10,C,0,0,5,,,8770
1001912,P00331542,M,26-35,4,A,1,1,5,8.0,,1865
1001912,P00128242,M,26-35,4,A,1,1,5,12.0,14.0,6924
1001912,P00036842,M,26-35,4,A,1,1,1,14.0,16.0,11954
1001912,P00302342,M,26-35,4,A,1,1,8,,,6093
1001916,P00348342,M,46-50,7,B,0,0,8,17.0,,7911
1001918,P00214142,F,46-50,6,C,2,1,8,,,6130
1001920,P00251242,F,36-45,7,B,1,0,5,11.0,,7186
1001920,P00212142,F,36-45,7,B,1,0,8,,,7911
1001922,P00153842,F,26-35,7,B,4+,0,8,14.0,16.0,7833
1001928,P00156442,M,0-17,10,B,1,0,8,,,9769
1001932,P00058242,M,26-35,7,A,4+,0,3,4.0,12.0,3015
1001937,P00130642,M,26-35,11,C,4+,0,11,16.0,,4605
1001939,P00241642,F,36-45,2,C,3,0,1,2.0,11.0,19271
1001939,P00153842,F,36-45,2,C,3,0,8,14.0,16.0,7828
1001939,P00173042,F,36-45,2,C,3,0,13,15.0,16.0,381
1001941,P00192142,M,36-45,17,A,1,0,2,8.0,,12919
1001941,P00280342,M,36-45,17,A,1,0,16,,,20276
1001941,P00159242,M,36-45,17,A,1,0,1,2.0,16.0,12012
1001941,P00187242,M,36-45,17,A,1,0,4,5.0,,3459
1001943,P00125042,M,18-25,4,B,0,0,11,,,4662
1001943,P00173942,M,18-25,4,B,0,0,1,5.0,6.0,15545
1001943,P00020142,M,18-25,4,B,0,0,7,,,16407
1001945,P00110742,M,26-35,20,C,3,1,1,2.0,8.0,7745
1001949,P00005042,M,18-25,17,C,0,0,6,16.0,,20683
1001950,P00050242,M,26-35,12,C,1,0,8,,,9776
1001950,P00035742,M,26-35,12,C,1,0,11,,,4575
1001950,P00251542,M,26-35,12,C,1,0,11,16.0,,3045
1001952,P00259342,M,36-45,1,B,1,1,5,9.0,,7069
1001952,P00103042,M,36-45,1,B,1,1,1,14.0,,11456
1001954,P00025942,M,26-35,16,C,1,0,8,14.0,,7762
1001957,P00267942,F,18-25,4,C,0,0,8,14.0,,7921
1001958,P00212942,F,26-35,1,B,3,0,5,,,6967
1001958,P00248542,F,26-35,1,B,3,0,8,16.0,,5896
1001958,P00182642,F,26-35,1,B,3,0,2,4.0,9.0,16018
1001958,P00294242,F,26-35,1,B,3,0,4,5.0,,1441
1001958,P00057642,F,26-35,1,B,3,0,1,15.0,16.0,11398
1001960,P00271142,M,46-50,7,B,3,1,5,,,8748
1001960,P00311642,M,46-50,7,B,3,1,8,17.0,,9886
1001962,P00001642,F,18-25,1,B,0,1,8,16.0,,5942
1001963,P00112442,F,51-55,9,C,4+,1,6,8.0,,4682
1001968,P00128042,M,26-35,11,B,2,0,1,5.0,18.0,7745
1001968,P00037042,M,26-35,11,B,2,0,1,15.0,,8317
1001968,P00344442,M,26-35,11,B,2,0,5,8.0,14.0,3667
1001968,P00300042,M,26-35,11,B,2,0,16,,,8472
1001968,P00346542,M,26-35,11,B,2,0,10,13.0,16.0,13963
1001970,P00368042,M,51-55,13,C,1,0,2,15.0,,6387
1001972,P00220442,M,46-50,17,C,0,1,5,14.0,,6954
1001974,P00114942,M,36-45,17,B,1,0,1,15.0,16.0,15680
1001974,P00233742,M,36-45,17,B,1,0,1,15.0,,7970
1001979,P00338442,M,55+,17,B,4+,0,1,16.0,,7626
1001980,P00050242,M,36-45,7,A,1,0,8,,,7942
1001980,P00116842,M,36-45,7,A,1,0,2,5.0,8.0,16015
1001980,P00018942,M,36-45,7,A,1,0,8,,,8102
1001980,P00322042,M,36-45,7,A,1,0,5,8.0,,7185
1001980,P00347542,M,36-45,7,A,1,0,1,6.0,,8195
1001980,P00306042,M,36-45,7,A,1,0,2,8.0,,12764
1001983,P00127242,M,26-35,14,A,3,0,1,16.0,,19400
1001983,P00280842,M,26-35,14,A,3,0,1,8.0,,19526
1001985,P00329542,M,46-50,12,A,2,1,1,15.0,16.0,15330
1001988,P00129542,F,26-35,1,B,2,0,8,14.0,,4031
1001988,P00012142,F,26-35,1,B,2,0,5,,,8608
1001988,P00270942,F,26-35,1,B,2,0,1,2.0,15.0,7872
1001992,P00354342,M,18-25,4,C,3,0,5,11.0,,5236
1001996,P00243942,M,36-45,0,C,3,0,1,2.0,15.0,15605
1001996,P00115842,M,36-45,0,C,3,0,16,,,8197
1001998,P00337542,F,51-55,9,B,2,1,5,14.0,,5325
1001999,P00150942,F,36-45,3,C,1,0,6,11.0,13.0,12302
1002002,P00331042,F,55+,13,C,2,1,5,8.0,,6853
1002002,P00234542,F,55+,13,C,2,1,5,,,6893
1002006,P0099942,M,36-45,0,A,1,1,5,12.0,14.0,8833
1002006,P00236942,M,36-45,0,A,1,1,12,,,1079
1002010,P00307642,M,18-25,4,B,0,0,5,6.0,,5325
1002011,P00085442,F,36-45,3,B,3,1,12,14.0,,1034
1002011,P00117942,F,36-45,3,B,3,1,5,15.0,,8568
1002012,P00023342,M,26-35,4,B,3,1,3,4.0,5.0,5343
1002012,P00037042,M,26-35,4,B,3,1,1,15.0,,7702
1002014,P00178242,M,18-25,4,C,2,1,8,,,7967
1002014,P00110942,M,18-25,4,C,2,1,1,2.0,,15336
1002015,P00053842,M,18-25,4,B,4+,0,4,5.0,12.0,2794
1002015,P00260442,M,18-25,4,B,4+,0,1,15.0,,19695
1002015,P00070542,M,18-25,4,B,4+,0,3,15.0,,13292
1002015,P00000642,M,18-25,4,B,4+,0,1,6.0,16.0,7980
1002016,P00013742,F,55+,2,C,2,1,5,,,7059
1002016,P00192542,F,55+,2,C,2,1,1,2.0,9.0,15202
1002018,P00245942,M,36-45,16,B,1,0,15,,,21015
1002018,P00007042,M,36-45,16,B,1,0,1,,,3974
1002020,P00058042,M,26-35,7,B,0,1,8,16.0,,7769
1002021,P00167942,M,26-35,0,C,1,0,1,5.0,,4410
1002023,P00121142,M,18-25,4,B,2,1,8,,,10006
1002025,P00080342,M,55+,13,C,3,0,1,6.0,8.0,19423
1002028,P00067842,M,46-50,6,C,3,1,6,10.0,16.0,16601
1002031,P00052842,M,36-45,20,A,3,0,10,15.0,,23329
1002035,P00042742,F,18-25,0,C,1,0,5,14.0,,6976
1002038,P00086342,F,46-50,1,B,3,1,8,,,9709
1002039,P00117142,M,51-55,16,C,2,0,2,17.0,,16368
1002040,P00296042,F,26-35,7,C,3,0,8,13.0,16.0,9903
1002041,P00057542,F,26-35,20,B,4+,0,3,4.0,5.0,10783
1002041,P00205642,F,26-35,20,B,4+,0,5,8.0,,3650
1002042,P00251942,M,0-17,10,C,4+,0,1,2.0,5.0,3953
1002042,P00356742,M,0-17,10,C,4+,0,5,,,6922
1002042,P00110942,M,0-17,10,C,4+,0,1,2.0,,19617
1002050,P00279342,F,36-45,3,C,2,0,5,14.0,,5441
1002050,P00083242,F,36-45,3,C,2,0,11,16.0,,3234
1002051,P00288542,M,36-45,7,C,2,0,8,,,7762
1002051,P00028842,M,36-45,7,C,2,0,6,8.0,,20565
1002051,P00118642,M,36-45,7,C,2,0,1,8.0,14.0,15776
1002051,P00138542,M,36-45,7,C,2,0,5,6.0,,7027
1002051,P00219542,M,36-45,7,C,2,0,5,6.0,,1991
1002054,P00312742,M,26-35,12,C,4+,0,15,,,12537
1002056,P00010942,M,26-35,4,B,2,0,1,2.0,6.0,15522
1002056,P00127242,M,26-35,4,B,2,0,1,16.0,,7695
1002059,P00113742,M,36-45,0,B,3,0,5,14.0,,8734
1002059,P00257542,M,36-45,0,B,3,0,5,,,8764
1002063,P00179342,M,26-35,4,A,3,0,11,,,1504
1002063,P00051142,M,26-35,4,A,3,0,8,,,4024
1002063,P00346242,M,26-35,4,A,3,0,1,15.0,,11456
1002063,P00259042,M,26-35,4,A,3,0,5,,,6898
1002063,P00317942,M,26-35,4,A,3,0,8,16.0,,7988
1002064,P00119242,M,36-45,1,C,1,0,18,,,3786
1002064,P00198042,M,36-45,1,C,1,0,11,16.0,,6012
1002067,P00084842,M,51-55,16,B,2,0,8,16.0,,6145
1002069,P00085342,M,55+,15,C,4+,1,10,13.0,,23817
1002069,P00067842,M,55+,15,C,4+,1,6,10.0,16.0,12662
1002070,P00159542,F,36-45,6,A,0,0,10,15.0,16.0,23711
1002071,P00183442,M,46-50,7,C,1,1,1,2.0,,12128
1002071,P00060242,M,46-50,7,C,1,1,3,4.0,,8108
1002072,P00331842,F,51-55,12,C,1,0,16,,,20446
1002072,P00044442,F,51-55,12,C,1,0,1,16.0,,15477
1002073,P00186642,F,18-25,4,B,4+,0,2,4.0,15.0,13033
1002073,P00302942,F,18-25,4,B,4+,0,8,,,7768
1002075,P00250342,F,26-35,4,A,1,0,16,,,12198
1002080,P00177342,M,26-35,11,C,2,0,8,,,7864
1002085,P00052942,M,18-25,0,C,4+,0,5,,,6934
1002088,P00246242,M,51-55,7,A,1,1,15,,,20804
1002088,P00195342,M,51-55,7,A,1,1,2,5.0,,16374
1002089,P00036842,M,36-45,17,C,2,0,1,14.0,16.0,8208
1002090,P00036842,M,36-45,17,C,2,0,1,14.0,16.0,15655
1002091,P00277642,F,36-45,20,C,1,0,2,3.0,10.0,16350
1002092,P00324942,M,55+,1,B,4+,1,5,,,8680
1002092,P00089142,M,55+,1,B,4+,1,5,,,8710
1002092,P00013942,M,55+,1,B,4+,1,5,,,6879
1002092,P00175642,M,55+,1,B,4+,1,8,,,7888
1002098,P00128942,M,36-45,20,A,0,1,1,11.0,,19248
1002098,P00008842,M,36-45,20,A,0,1,1,16.0,,15362
1002098,P00002342,M,36-45,20,A,0,1,16,,,4813
1002098,P00006042,M,36-45,20,A,0,1,8,16.0,,6060
1002100,P00304042,F,26-35,0,C,4+,0,5,,,5319
1002101,P00367142,M,26-35,16,C,1,1,11,,,3004
1002102,P00249542,M,26-35,11,B,3,0,1,5.0,15.0,8012
1002102,P00006142,M,26-35,11,B,3,0,8,,,6147
1002105,P00062842,M,26-35,1,A,0,1,1,2.0,13.0,15324
1002106,P00003242,F,18-25,20,A,3,1,8,15.0,,7989
1002106,P00157342,F,18-25,20,A,3,1,8,,,9941
1002109,P00130642,M,26-35,16,B,2,0,11,16.0,,6045
1002109,P00279442,M,26-35,16,B,2,0,16,,,12135
1002109,P00036742,M,26-35,16,B,2,0,1,16.0,,11375
1002116,P00294042,M,18-25,4,B,4+,1,8,14.0,,9815
1002116,P00025542,M,18-25,4,B,4+,1,8,,,5892
1002116,P00023842,M,18-25,4,B,4+,1,3,4.0,,7931
1002116,P00169442,M,18-25,4,B,4+,1,8,,,9949
1002116,P00275142,M,18-25,4,B,4+,1,5,8.0,,3561
1002116,P00216142,M,18-25,4,B,4+,1,1,16.0,,15376
1002119,P00110542,M,36-45,4,B,3,0,8,,,6148
1002121,P00086642,M,55+,13,C,0,1,8,,,7789
1002122,P00359242,M,36-45,12,C,4+,1,1,5.0,17.0,19403
1002125,P00064042,M,36-45,3,C,0,0,3,4.0,12.0,10572
1002125,P00127242,M,36-45,3,C,0,0,1,16.0,,15845
1002127,P00130442,M,18-25,4,C,0,1,3,5.0,,3055
1002129,P00221442,M,26-35,5,B,1,0,1,2.0,5.0,15727
1002130,P00364642,M,46-50,0,C,2,1,6,8.0,,8600
1002131,P00246742,M,26-35,0,B,1,0,11,15.0,,6065
1002138,P00046742,F,18-25,4,C,2,0,1,2.0,15.0,19085
1002144,P00305042,M,18-25,0,C,1,1,11,13.0,16.0,5970
1002144,P00204342,M,18-25,0,C,1,1,15,16.0,,16634
1002146,P00226542,M,18-25,2,C,3,1,1,5.0,,11557
1002147,P00119142,F,18-25,0,B,3,0,3,4.0,12.0,10863
1002153,P00149342,M,18-25,16,B,3,0,13,16.0,,582
1002153,P00134042,M,18-25,16,B,3,0,5,17.0,,8602
1002161,P00035442,F,36-45,2,C,2,1,7,,,16861
1002164,P00145042,M,36-45,0,B,3,0,1,2.0,5.0,11551
1002164,P00123842,M,36-45,0,B,3,0,11,15.0,,6057
1002164,P00285742,M,36-45,0,B,3,0,8,,,6064
1002166,P00350342,M,0-17,10,C,1,0,1,6.0,,15218
1002172,P00343042,M,18-25,20,B,2,0,5,18.0,,7025
1002173,P00111042,M,51-55,13,C,1,0,15,,,21148
1002173,P00051642,M,51-55,13,C,1,0,8,,,5883
1002178,P00113342,M,46-50,14,C,4+,0,1,8.0,17.0,19250
1002178,P00255342,M,46-50,14,C,4+,0,8,,,7774
1002179,P00286542,F,26-35,0,C,1,1,8,,,5924
1002180,P00186642,M,26-35,12,B,3,1,2,4.0,15.0,9906
1002180,P00251642,M,26-35,12,B,3,1,1,2.0,4.0,7780
1002181,P00146742,M,26-35,0,B,4+,1,1,13.0,14.0,15869
1002185,P00118742,M,46-50,17,C,2,1,5,11.0,,8768
1002185,P00085542,M,46-50,17,C,2,1,5,14.0,,8587
1002186,P00318742,M,18-25,5,C,4+,0,1,8.0,,12005
1002187,P00110042,M,46-50,16,C,1,1,5,14.0,,6992
1002188,P00187242,F,18-25,19,B,4+,0,4,5.0,,2172
1002190,P00242742,F,26-35,15,B,1,1,1,2.0,9.0,15160
1002194,P00065342,M,26-35,17,C,3,0,2,15.0,,3466
1002197,P00220442,F,26-35,1,C,1,0,5,14.0,,8869
1002198,P00145042,F,36-45,9,C,1,0,1,2.0,5.0,11619
1002203,P00278042,M,46-50,12,B,4+,1,1,,,11722
1002203,P00065342,M,46-50,12,B,4+,1,2,15.0,,15913
1002203,P00042742,M,46-50,12,B,4+,1,5,14.0,,8810
1002203,P00266442,M,46-50,12,B,4+,1,5,,,8708
1002204,P00341842,M,55+,3,B,4+,1,15,16.0,,21172
1002205,P00238442,F,26-35,7,A,3,1,6,,,12004
1002205,P00005142,F,26-35,7,A,3,1,5,,,5447
1002205,P00029242,F,26-35,7,A,3,1,8,,,5898
1002208,P00221942,M,26-35,0,C,1,0,1,8.0,,11746
1002209,P00313542,M,36-45,7,A,2,1,5,8.0,,5220
1002212,P00327942,M,18-25,4,A,2,1,5,,,3695
1002215,P00111142,F,26-35,0,B,2,1,1,15.0,16.0,15414
1002217,P00179342,M,0-17,10,C,0,0,11,,,1524
1002219,P00158542,M,26-35,6,C,3,0,5,6.0,13.0,3616
1002220,P00118742,F,51-55,3,C,2,0,5,11.0,,8893
1002225,P00087342,M,26-35,5,B,1,1,5,14.0,16.0,7030
1002225,P00015642,M,26-35,5,B,1,1,8,16.0,17.0,6114
1002225,P00146742,M,26-35,5,B,1,1,1,13.0,14.0,15563
1002225,P00334142,M,26-35,5,B,1,1,8,,,3981
1002226,P00195342,F,26-35,7,A,3,0,2,5.0,,13272
1002227,P00182142,M,51-55,14,C,1,1,1,5.0,6.0,18979
1002228,P00032042,M,26-35,12,C,3,1,1,2.0,15.0,15486
1002231,P00116942,M,51-55,11,B,1,1,6,10.0,16.0,11969
1002231,P00058142,M,51-55,11,B,1,1,3,4.0,12.0,13702
1002231,P00064042,M,51-55,11,B,1,1,3,4.0,12.0,8438
1002232,P00059442,M,26-35,14,B,1,1,6,8.0,16.0,20015
1002232,P00352142,M,26-35,14,B,1,1,1,6.0,16.0,15480
1002232,P00035542,M,26-35,14,B,1,1,3,4.0,12.0,10889
1002232,P00004542,M,26-35,14,B,1,1,5,8.0,,8795
1002234,P00085342,M,55+,1,C,0,1,10,13.0,,23189
1002236,P00300642,M,0-17,10,C,0,0,5,14.0,,3511
1002237,P00102342,F,36-45,6,B,1,0,8,14.0,17.0,9747
1002238,P00050242,F,26-35,4,B,2,0,8,,,1940
1002239,P00241642,M,18-25,10,A,0,0,1,2.0,11.0,15800
1002240,P00144642,M,46-50,12,C,0,1,1,15.0,16.0,15167
1002241,P00086242,M,46-50,5,B,1,0,10,,,23137
1002242,P00237542,M,18-25,4,A,2,0,1,15.0,16.0,11605
1002242,P00014542,M,18-25,4,A,2,0,8,,,8132
1002247,P00089542,M,46-50,2,B,2,1,5,,,7061
1002247,P00334242,M,46-50,2,B,2,1,1,8.0,,7624
1002251,P00173042,M,36-45,14,A,3,0,13,15.0,16.0,582
1002251,P00151742,M,36-45,14,A,3,0,8,15.0,16.0,10056
1002251,P00230242,M,36-45,14,A,3,0,3,15.0,,10752
1002254,P00182142,M,36-45,5,C,3,0,1,5.0,6.0,15704
1002254,P00127642,M,36-45,5,C,3,0,1,2.0,15.0,19247
1002255,P00004842,F,36-45,6,B,1,1,3,4.0,12.0,5615
1002258,P00316742,F,18-25,4,B,4+,0,4,5.0,,2864
1002258,P00247042,F,18-25,4,B,4+,0,5,14.0,,7180
1002259,P00106742,F,55+,16,C,1,1,3,5.0,,13702
1002259,P00349442,F,55+,16,C,1,1,6,8.0,,16580
1002261,P00300042,M,26-35,5,C,1,0,16,,,12180
1002263,P00345642,M,26-35,6,C,2,1,1,15.0,16.0,15368
1002269,P00298442,F,46-50,0,B,2,1,16,,,12196
1002279,P00121242,M,51-55,7,B,2,1,2,,,13249
1002284,P00352842,M,26-35,20,B,1,1,2,6.0,15.0,12698
1002285,P00198942,F,0-17,10,B,3,0,5,,,5184
1002288,P00115942,M,0-17,10,B,2,0,8,17.0,,10032
1002288,P00242742,M,0-17,10,B,2,0,1,2.0,9.0,8158
1002288,P00296042,M,0-17,10,B,2,0,8,13.0,16.0,6041
1002293,P00210942,F,55+,3,B,1,1,5,12.0,,8868
1002293,P00275942,F,55+,3,B,1,1,8,14.0,,6048
1002299,P00105142,F,18-25,10,B,4+,0,1,2.0,15.0,15318
1002303,P00318742,M,51-55,17,B,4+,1,1,8.0,,15370
1002304,P0097342,M,46-50,12,B,2,1,1,15.0,16.0,15814
1002304,P00039242,M,46-50,12,B,2,1,1,15.0,,11806
1002304,P00008042,M,46-50,12,B,2,1,6,8.0,14.0,16558
1002304,P00037342,M,46-50,12,B,2,1,8,11.0,,7888
1002309,P00028142,F,46-50,0,C,2,1,5,14.0,,3461
1002310,P00120942,M,46-50,12,B,3,1,8,,,7773
1002312,P00117542,M,46-50,0,C,0,1,18,,,3835
1002316,P00117442,M,36-45,0,B,0,0,5,14.0,,3734
1002323,P00226742,M,36-45,3,B,1,1,11,,,6074
1002333,P00130442,M,51-55,6,C,0,1,3,5.0,,3013
1002334,P00310742,F,55+,7,B,1,1,8,,,6025
1002334,P0096442,F,55+,7,B,1,1,4,5.0,12.0,2840
1002338,P00086442,M,46-50,17,C,4+,1,8,13.0,15.0,9976
1002338,P00346142,M,46-50,17,C,4+,1,1,15.0,,15616
1002339,P00367642,F,55+,3,C,4+,1,5,,,8699
1002342,P00084842,M,36-45,3,C,1,0,8,16.0,,10078
1002342,P00035742,M,36-45,3,C,1,0,11,,,3083
1002348,P00331042,M,51-55,12,C,4+,1,5,8.0,,7168
1002351,P00145942,F,26-35,0,B,4+,0,6,8.0,13.0,8540
1002353,P00286642,F,36-45,9,C,3,1,11,14.0,,4645
1002353,P00223242,F,36-45,9,C,3,1,5,14.0,,6928
1002353,P00285442,F,36-45,9,C,3,1,8,,,7891
1002355,P00279642,F,46-50,9,C,2,1,7,,,16922
1002368,P00014242,F,55+,13,C,1,0,8,,,9944
1002371,P00001042,F,36-45,7,C,2,0,1,2.0,16.0,8178
1002376,P00028842,M,26-35,1,A,3,0,6,8.0,,20642
1002378,P0097342,M,26-35,3,C,1,1,1,15.0,16.0,7860
1002378,P00163242,M,26-35,3,C,1,1,1,8.0,14.0,7785
1002381,P00250842,F,36-45,9,B,2,0,8,,,9854
1002383,P00022542,F,26-35,14,B,3,0,5,,,7047
1002386,P00044442,F,26-35,0,B,3,0,1,16.0,,19211
1002393,P00024042,M,55+,13,C,1,1,7,,,16960
1002395,P00004742,M,36-45,7,C,1,0,6,16.0,,16292
1002397,P00058042,F,36-45,11,B,3,0,8,16.0,,10040
1002397,P00084442,F,36-45,11,B,3,0,13,16.0,,747
1002402,P00356842,M,46-50,17,B,4+,0,8,16.0,,8109
1002402,P00042242,M,46-50,17,B,4+,0,5,15.0,,1780
1002402,P00189042,M,46-50,17,B,4+,0,8,,,6125
1002405,P00227842,M,51-55,8,C,1,1,2,5.0,,15943
1002413,P00352142,F,55+,7,C,1,1,1,6.0,16.0,15601
1002414,P00174442,M,26-35,1,C,4+,1,5,,,8869
1002419,P00086442,M,26-35,0,B,3,1,8,13.0,15.0,5991
1002419,P00173942,M,26-35,0,B,3,1,1,5.0,6.0,11882
1002419,P00218842,M,26-35,0,B,3,1,5,,,1919
1002429,P00311642,M,26-35,2,A,2,1,8,17.0,,7901
1002430,P00210042,M,26-35,4,B,2,0,8,14.0,,2012
1002430,P00040742,M,26-35,4,B,2,0,1,5.0,,3793
1002431,P00278642,F,26-35,4,A,0,0,5,,,6868
1002436,P00183342,M,26-35,7,B,2,0,5,15.0,18.0,3627
