type,id,name,uuid,city,area,avgRating,totalRatingsString,OrderDate,deliveryTime,age_group,minDeliveryTime,maxDeliveryTime,channel,address,locality,unserviceable,veg,name,Ingredients
F,204243,Halli Mane Rotti,d04e05ab-8ddd-432a-a3ce-6a8bb52b2130,Bangalore,Indiranagar,4.1,50+ ratings,25-12-2019,60,45-55 years,60,60,Restaurant,NO 10KRISHNA TEMPLE ROAD OLD BINNAMANGALAINDIRANAGARBANGALORE Karnataka,Indiranagar,FALSE,TRUE,ALPHONSO MANGO SORBETTO,"MILK, SUGAR, CREAM, BLACK RASPBERRIES, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COCONUT OIL, CAROB GUM, SOYBEAN OIL, VANILLA EXTRACT, SOY LECITHIN NATURAL FLAVOR"
F,408270,SECRETSPOT CAFE,2f68cb30-0499-4ec4-a337-a3ef89f692ba,Bangalore,Jayanagar,--,Too Few Ratings,09-10-2019,57,0-18 years,57,57,Retail Food Store,387 71-4 11th Main Rd opposite to max showroom Jayanagar East Jaya Nagar 1st Block Jayanagar 3rd Block East Jayanagar Bengaluru Karnataka 560011 India,Jayanagar,FALSE,FALSE,BANANA CARAMEL CRUNCH,"MILK, SUGAR, CREAM, BLACK RASPBERRY PUREE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, WATER, TAPIOCA SYRUP, BROWN SUGAR, BLUEBERRIES, DEXTROSE, NATURAL FLAVOR, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, VANILLA EXTRACT, PECTIN, RED CABBAGE JUICE CONCENTRATE (FOR COLOR), SALT"
F,39376,Frozen Bottle,2fa70ef0-7c24-481a-addc-d3d42d392cb4,Bangalore,Ashok Nagar,3.8,20+ ratings,06-08-2019,34,0-18 years,34,34,Retail Food Store,NO 54 Ground Level Near Monarch Hotel Brigade Road  560001,Main Guard Cross Road,FALSE,TRUE,BELGIAN CHOCOLATE GELATO,"MILK, SUGAR, CREAM, DEXTROSE, SKIM MILK, WHEAT FLOUR, CINNAMON, DRIED APPLES, CORN SYRUP, VANILLA EXTRACT, CAROB GUM, COCONUT OIL, BAKING SODA, EGGS, SALT"
F,457630,Sri Sai Foods,d5c69304-acfd-42d9-946e-88babdeb2f22,Bangalore,Jayanagar,--,Too Few Ratings,16-03-2020,56,19-24 years,56,56,Leisure,No 51 11th Main Rd 4th T Block East 4th Block Jayanagar Bengaluru Karnataka 560011 India,Jayanagar,FALSE,TRUE,BLACK RASPBERRY CHOCOLATE CHIP GELATO,"MILK, SUGAR, CREAM, SKIM MILK, COCONUT, PALM AND SOYBEAN OILS, DEXTROSE, COCOA (PROCESSED WITH ALKALI), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SUNFLOWER LECITHIN, CAROB BEAN GUM, VANILLA EXTRACT, GUAR GUM, BAKING SODA, DRIED CANE SYRUP, COCOA, SOY LECITHIN, NATURAL FLAVOR, CORN STARCH, SALT"
F,32513,MMA Kabab & Rolls,84d6030e-4314-40db-9db9-7cd7e9dc2495,Bangalore,Sarvagnanagar,4,100+ ratings,17-06-2020,49,19-24 years,49,49,Leisure,#1 old madras road opp to bmtc bus depot bangalore-37,Old Madras Road,FALSE,FALSE,BLACK RASPBERRY VANILLA PARFAIT,"MILK, SUGAR, CREAM, COCONUT CONCENTRATE, COCONUT, DEXTROSE, CAROB GUM, VANILLA EXTRACT, SALT"
F,402716,Slurpy Shakes,0cfd057e-1a1c-4993-8a9f-53aafb2a07f4,Bangalore,Central Bangalore,--,Too Few Ratings,26-01-2019,45,24-30 years,45,45,Leisure,Padmavathi Complex #76/77 8th Main Vasanth NagarB.B.M.P East Karnataka-560001,Central Bangalore,FALSE,FALSE,CARAMEL COOKIE CRUNCH GELATO,"MILK, SUGAR, CREAM CHEESE (CREAM, MILK, CHEESE CULTURE, SALT, GUAR GUM, CAROB BEAN GUM, XANTHAN GUM), CREAM, CHOCOLATE, EGG YOLKS AND EGG WHITES, WHEAT FLOUR, WATER, DEXTROSE, CHERRY PUREE, CHERRY JUICE CONCENTRATE, COCONUT OIL, MILK FAT, COCOA BUTTER, WHEAT BRAN, LEMON JUICE CONCENTRATE, CHOCOLATE PROCESSED WITH ALKALI, NATURAL FLAVOR, HONEY, VANILLA EXTRACT, CAROB BEAN GUM, SOY LECITHIN, BAKING SODA, SALT, WHEAT GERM"
F,73924,sonar bangla,0c4662a4-e997-468c-a894-8447fa6a3f28,Bangalore,Koramangala,3.7,20+ ratings,14-04-2019,59,24-30 years,59,59,Leisure,501 jothi nivas college road.koramangla 5th block. Bangalore 560095.,Koramangala,FALSE,FALSE,CARIBBEAN COCONUT GELATO,"MILK, SUGAR, CREAM, WHEAT FLOUR, DEXTROSE, SKIM MILK, CHOCOLATE LIQUOR, VANILLA EXTRACT, EGGS, COCOA (PROCESSED WITH ALKALI), MOLASSES, SOYBEAN OIL, CAROB BEAN GUM, RICE FLOUR, NATURAL FLAVOR, SALT, COCOA BUTTER, LEMON PEEL, SOY LECITHIN"
F,414901,The Shake Company,f3996971-62ff-4cd9-8dde-d9f148cc4ccf,Bangalore,Rajajinagar,--,Too Few Ratings,05-02-2019,53,19-24 years,53,53,Leisure,Dr Rajkumar Rd 4th Block Udayam Nagar Rajajinagar Bengaluru Karnataka 560021,Rajajinagar,FALSE,FALSE,CHOCOLATE CHERRY CHEESECAKE,"MILK, SUGAR, PEANUTS, CREAM, EGG AND EGG YOLK, DEXTROSE, COCONUT OIL, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, SKIM MILK, SALT, CAROB BEAN GUM, SOY LECITHIN, NATURAL FLAVOR, COCOA, VANILLA EXTRACT"
F,16498,Chickpet Donne Biriyani House,9146bf9f-9a76-4c79-8175-499183fa3e88,Bangalore,Rajajinagar,3.8,100+ ratings,21-07-2020,52,30-36 years,52,52,Convenience Stores,No.612 Dr. Rajkumar Road 3rd Stage Next to TVS Showroom Rajajinagar Bangalore-10,3rd Stage,FALSE,FALSE,CHOCOLATE CHIP COOKIE DOUGH GELATO,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), ALMONDS, COCONUT CONCENTRATE, COCONUT, DEXTROSE, COCONUT AND SOYBEAN AND SUNFLOWER OILS, SALT, CAROB BEAN GUM, SOY LECITHIN, VANILLA EXTRACT, NATURAL FLAVOR"
F,296304,BENGALI KHABAR,1ad360e2-bcb5-49e6-b482-d59b5fb55a49,Bangalore,Kodihalli,3.7,100+ ratings,25-07-2020,69,19-24 years,69,69,Convenience Stores,#127 2nd Cross Rd KGA Rd Kodihalli Bengaluru Karnataka 560008 India,Indiranagar,FALSE,FALSE,COCONUT ALMOND CHOCOLATE GELATO,"WATER, SUGAR, DESICCATED COCONUT, COCONUT OIL, WHEAT FLOUR, DEXTROSE, COCOA PROCESSED WITH ALKALI, ROLLED OATS, CHOCOLATE LIQUOR, BROWN SUGAR, CANOLA OIL, CAROB BEAN GUM, NATURAL FLAVOR, SEA SALT, SUNFLOWER LECITHIN, PECTIN, GUAR GUM, BAKING SODA, SALT, SOY LECITHIN"
F,306639,The Coorg Food Co.,5470ef35-4a28-4b0b-9813-df488d0892fe,Bangalore,Koramangala,4.3,100+ ratings,17-08-2019,58,36-45 years,58,58,Convenience Stores,No 466 Ground floor shop 17th G main 6th block 80 feet road opp BMTC Bus Depot Koramangala Bangalore,Koramangala,FALSE,FALSE,COCONUT CHOCOLATE COOKIE,"MILK, SUGAR, EGG YOLK AND EGG, CREAM, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COFFEE, COCONUT OIL, CAROB GUM, SOYBEAN OIL, NATURAL FLAVOR, SOY LECITHIN"
F,390417,The Naati Bar And Kitchen,996efb4d-7192-4927-a94b-f85eb4f02bd6,Bangalore,Koramangala,4.2,20+ ratings,22-05-2020,61,19-24 years,61,61,Convenience Stores,52 60 Feet Rd KHB Colony 5th Block Koramangala Bengaluru Karnataka 560047 India,Koramangala,FALSE,FALSE,COFFEE CHOCOLATE CHIP GELATO,"MILK, SUGAR†, CREAM, CHOCOLATE, EGG YOLKS, WATER, WHEAT FLOUR, CORN SYRUP†, SKIM MILK, DEXTROSE†, COCOA (PROCESSED WITH ALKALI), PALM OIL, NATURAL FLAVOR, MILK FAT, COFFEE, COCOA BUTTER, VANILLA EXTRACT, EGG WHITES, SOY LECITHIN, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, PECTIN, LEMON JUICE CONCENTRATE, MOLASSES†, BAKING SODA, SALT, GUAR GUM, LEMON PEEL"
F,2008,The Brekkie Shop - All Day Menu,f095b4a9-7632-47dd-96a6-8f4c1acda413,Bangalore,Indiranagar,4.3,500+ ratings,25-07-2019,57,45-55 years,57,57,Convenience Stores,647 100ft road indira nagar 1st stage opp to pillar 48 of the metro Muthoot finance building,1st Stage,FALSE,FALSE,COFFEE COOKIE CRUMBLE,"WATER, SUGAR, EGG YOLKS AND EGG WHITES, COCONUT OIL, ALMONDS, COFFEE EXTRACT CONCENTRATE, DEXTROSE, CAROB BEAN GUM,VANILLA EXTRACT"
F,17407,Cafe Terra,deb24db9-9844-474f-8637-1367f67d49c0,Bangalore,Indiranagar,4.3,100+ ratings,13-06-2019,54,0-18 years,54,54,Convenience Stores,No.179 Ground Floor 5th main 9th cross Indiranagar 1st Stage Bangalore 560038,Double Road First Stage,FALSE,FALSE,COLD BREW COFFEE SORBETTO,"MILK, SUGAR, CREAM, EGG YOLKS AND EGG WHITES, CHOCOLATE, COCOA PROCESSED WITH ALKALI, COCONUT OIL, DEXTROSE, WATER, CHERRY PUREE, CANOLA OIL, VERMOUTH, CHERRY JUICE CONCENTRATE, MILK FAT, COCOA BUTTER, WHEY, LEMON JUICE CONCENTRATE, VANILLA EXTRACT, CHOCOLATE PROCESSED WITH ALKALI, CAROB BEAN GUM, COCOA, SOY LECITHIN, SALT, NATURAL FLAVOR"
F,109787,Chianti,fa4af5fc-5ec9-407f-8c34-51e3501d4dea,Bangalore,Ashok Nagar,4.7,50+ ratings,20-06-2019,46,0-18 years,46,46,Convenience Stores,no.18 Ground floor Ramanashree Arcade Chianti Restaurant MG Road Opp. Oberoi Hotel,Ramanashree Arcade,FALSE,FALSE,DARK CHOCOLATE CHERRY,"WATER, SUGAR, COCOA PROCESSED WITH ALKALI, DEXTROSE, COCONUT OIL, EGG YOLKS, EGG WHITES, CHOCOLATE LIQUOR, CAROB BEAN GUM, SEA SALT, NATURAL FLAVOR, PECTIN"
F,6861,Mint Masala,7de051ad-d85c-4a8e-9a3a-e35e747a29c1,Bangalore,Malleshwaram,4.2,100+ ratings,08-09-2020,57,19-24 years,57,57,Retail Food Store,384/1 Bashyam CircleSadashiv Nagar Bangalore,Bashyam Circle,FALSE,TRUE,DARK CHOCOLATE SORBETTO,"MILK, SUGAR, CREAM, CHOCOLATE, EGG AND EGG YOLK, DEXTROSE, COCOA (PROCESSED WITH ALKALI), VERMOUTH, MILK FAT, COCOA BUTTER, CAROB GUM, CHOCOLATE (PROCESSED WITH ALKALI), SOY LECITHIN, VANILLA EXTRACT"
F,297648,ISARELI FALAFEL KITCHEN,bec82d99-7a0e-47b6-8365-2fd58d3556c3,Bangalore,Indiranagar,--,Too Few Ratings,23-12-2019,61,19-24 years,61,61,Retail Food Store,NO. 966 12TH MAIN INDIRANAGAR HAL 2ND STAGE  District - B.B.M.P East STATE - Karnataka,Indiranagar,FALSE,FALSE,DOUBLE DARK CHOCOLATE GELATO,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, CHOCOLATE, DEXTROSE, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, PALM OIL, SKIM MILK, FRUCTOSE, BROWN SUGAR, CAROB GUM, COCOA, SOYBEAN OIL, SALT, NATURAL FLAVOR, SOY LECITHIN, CORN STARCH"
F,409583,Goodness Bakery,771afaff-a93b-42a1-9c3e-e44d3b53e17a,Bangalore,Koramangala,--,Too Few Ratings,27-07-2020,64,24-30 years,64,64,Retail Food Store,No. 504 2nd Floor 6th Cross 6th Block Above Apollo Pharmacy Koramangala Bangalore 560095,Koramangala,FALSE,FALSE,FUDGE BROWNIE GELATO,"MILK, SUGAR, CREAM, HAZELNUTS, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, XANTHAN GUM, SOY LECITHIN"
F,170539,Donne Biryani Adda,05ef5be5-1e2a-4ce8-8c7c-5a24ffe32883,Bangalore,Indiranagar,3.8,20+ ratings,06-03-2020,49,24-30 years,49,49,Restaurant,#60 GNR Enclave 1st Floor Appareddy Palya Indiranagar Double road Indiranagar Bangalore.,shrinivasa tower,FALSE,FALSE,HAZELNUT CHOCOLATE CHIP GELATO,"MILK, SUGAR, CREAM, DEXTROSE, WHEAT FLOUR, COTTONSEED OIL, WHOLE WHEAT GRAHAM FLOUR, COCONUT OIL, CANOLA OIL, CAROB GUM, VANILLA EXTRACT, PALM AND PALM KERNEL OIL, WHEAT BRAN, HONEY, NATURAL FLAVOR, SALT, MOLASSES, SOY LECITHIN, WHEAT GERM, CINNAMON"
F,170538,Side dish,dd658cd9-8b7b-4a6c-90d5-38403a1a79b6,Bangalore,Indiranagar,4,20+ ratings,23-03-2019,53,19-24 years,53,53,Restaurant,1st floor N 60 GNR Enclave Appareddy Palya Indiranagar Double Rd Bengaluru 560038,Indiranagar Double Road,FALSE,FALSE,KEY LIME PIE GELATO,"MILK, SUGAR†, CREAM, LEMON JUICE, WHEAT FLOUR, TAPIOCA SYRUP, WATER, COCONUT OIL, BLUEBERRIES, DEXTROSE†, EGG YOLKS, PALM OIL, NATURAL FLAVOR, WHEAT BRAN, WHOLE EGG, CAROB BEAN GUM, GUAR GUM, SALT, BAKING SODA, LEMON PEEL, WHEAT GERM, SOY LECITHIN, PECTIN, RED CABBAGE JUICE (COLOR)"
F,3350,Moriz Nano,5f7cf8bb-acc7-4aa6-bbdb-03be3ef69249,Bangalore,Pulikeshi Nagar,--,Too Few Ratings,10-10-2019,50,30-36 years,50,50,Retail Food Store,38/5 Opp. Shanti Sagar next to Lakeview Supermarket Ulsoor Bangalore,Lakeview,FALSE,FALSE,LEMON BERRY PIE,"MILK, SUGAR, CREAM, DEXTROSE, VANILLA EXTRACT, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, LEMON PEEL"
F,117904,HomeSe Just Veg,f388e772-2ce3-43d9-a62e-3096ce27e93f,Bangalore,Chickpet,--,Too Few Ratings,29-05-2019,52,19-24 years,52,52,Retail Food Store,1st Cross K.G. Road Majestic Bengaluru 560009,K.G. Road,FALSE,TRUE,MADAGASCAN VANILLA BEAN GELATO,"MILK, SUGAR, CREAM, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, SUNFLOWER LECITHIN, CAROB BEAN GUM, NATURAL FLAVOR, GUAR GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, SOY LECITHIN, MINT LEAF EXTRACTIVES"
F,30312,Smoodies,885d695e-9b2e-49f4-9798-42f5f13bf20d,Bangalore,Kodihalli,4.2,50+ ratings,21-02-2020,60,36-45 years,60,60,Leisure,warmoven No.2470 2nd Floor V B Plaza 16th C Main 2nd Cross HAL 2nd Stage Bangalore - 560008,Indira Nagar,FALSE,TRUE,MEDITERRANEAN MINT GELATO,"MILK, SUGAR, CREAM, COCONUT OIL, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SKIM MILK, WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, CHOCOLATE, CANOLA OIL, PALM OIL AND SOYBEAN OIL, BUTTER (CREAM, SALT), NATURAL FLAVOR, SUNFLOWER LECITHIN, SOY LECITHIN, CAROB BEAN GUM, DRIED CANE SYRUP, COCOA, GUAR GUM, BAKING SODA, SALT, CORN STARCH, VANILLA EXTRACT, MINT LEAF EXTRACTIVES"
F,123348,The Flying Squirrel,5aa4ab3b-a2ba-41f2-af38-cbf9ff329f4e,Bangalore,Ashok Nagar,--,Too Few Ratings,02-11-2020,40,19-24 years,40,40,Leisure,57 Samsung Opera House Junction of Brigade Road & Residency Road Brigade Road Bangalore,Central Bangalore,FALSE,FALSE,MINT FUDGE COOKIE,"MILK, SUGAR, CREAM, DEXTROSE, EGG YOLKS, CAROB GUM, VANILLA EXTRACT, NUTMEG, NATURAL FLAVOR"
F,115730,Biryani Khazana,4d5a916a-393a-4b11-aaaf-72f141b7e6ed,Bangalore,Indiranagar,3.7,50+ ratings,19-01-2020,59,45-55 years,59,59,Leisure,# 72nd main 9th Cross 1st Stage Indiranagar Bangalore - 560038.,Indiranagar,FALSE,FALSE,OLD WORLD EGGNOG GELATO,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC BUTTER (CREAM, SALT). ORGANIC GLUCOSE SYRUP, ORGANIC EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CARAMELIZED SUGAR (ORGANIC CANE SUGAR, WATER), BAKING SODA, PECTIN, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, SEA SALT"
F,48076,Lot Like Crepes,68cd358b-0f7a-412c-9330-f1dc5337bb4b,Bangalore,Koramangala,4.4,50+ ratings,11-06-2019,56,0-18 years,56,56,Leisure,203 1st Main  7th Block  Koramnagla-560095,Koramangala 7th Block,FALSE,FALSE,ORGANIC BROWN BUTTER CARAMEL,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC EGG WHITES AND EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CHOCOLATE, ORGANIC COCOA PROCESSED WITH ALKALI, WATER, ORGANIC BUTTER (ORGANIC CREAM, SALT), ORGANIC CAROB BEAN GUM, ORGANIC BLACK COCOA PROCESSED WITH ALKALI"
F,49843,Ibaco,b3bc159f-9fb0-41f2-97e7-9f6ddc815529,Bangalore,Ashok Nagar,4.7,20+ ratings,26-05-2019,38,0-18 years,38,38,Leisure,NO:121 BRIGADE ROADWOOD STREETBENGALURUKARNATAKAINDIA560051,OPP. TO BRIGADE TOWERS,FALSE,TRUE,ORGANIC CHOCOLATE MOUSSE GELATO,"ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, ORGANIC GINGER, ORGANIC MATCHA GREEN TEA, ORGANIC GREEN TEA, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, ORGANIC LEMON JUICE CONCENTRATE"
F,210945,Royal Restaurant,1d1abc70-d8a9-4fc6-987b-bc0816f3694f,Bangalore,Shivaji Nagar,3.8,100+ ratings,21-02-2019,38,19-24 years,38,38,Convenience Stores,Broadway Road Police Station HKP Road Sulthangunta Shivajinagar Bengaluru Bangalore Urban Karnataka India,Central Bangalore,FALSE,FALSE,ORGANIC GINGER MATCHA GELATO,"INGREDIENTS: ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, OAKWOOD EXTRACT, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT"
F,422942,FoodX Restaurant,9a98d524-a67d-4e61-8fba-63650742ba9f,Bangalore,Central Bangalore,--,Too Few Ratings,13-05-2020,39,19-24 years,39,39,Convenience Stores,204a Millers Rd Vasanth Nagar Bengaluru Karnataka 560051 India,Central Bangalore,FALSE,FALSE,ORGANIC OAK-AGED VANILLA GELATO,"MILK, SUGAR, CREAM, PISTACHIOS, DEXTROSE, CAROB BEAN GUM, NATURAL FLAVOR, VANILLA EXTRACT"
F,305776,Asia Kitchen By Mainland China,fbde9760-8248-4320-81d3-b9cef7975721,Bangalore,Ashok Nagar,4.3,50+ ratings,02-11-2020,46,24-30 years,46,46,Convenience Stores,14 1st Floor Church Street Bangalore - 560001,Church Street,FALSE,FALSE,PACIFIC COAST PISTACHIO GELATO,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM"
F,393108,Aligarh House,8658c13c-1429-4328-9051-d30c0faf140d,Bangalore,Central Bangalore,3.8,100+ ratings,08-11-2019,40,24-30 years,40,40,Convenience Stores,NO-18/1 ALI ASKER ROAD CUNNINGHAM ROAD VASANTHA NAGAR Shivajinagara B.B.M.P East Karnataka-560052,VASANTHA NAGAR,FALSE,FALSE,PEANUT BUTTER FUDGE SORBETTO,"MILK, SUGAR, CREAM, PEANUTS, COCONUT OIL, WHEAT FLOUR, SKIM MILK, WATER, COCOA PROCESSED WITH ALKALI, BUTTER (CREAM, SALT), CHOCOLATE, DEXTROSE, PEANUT OIL, BROWN SUGAR, EGGS, NATURAL FLAVOR, SALT, SUNFLOWER LECITHIN, VANILLA EXTRACT, CAROB BEAN GUM, COCOA, BAKING SODA, GUAR GUM, SOY LECITHIN"
F,402095,Kerala Home Food,c7a38a60-c77d-4204-8426-560fd203fdd1,Bangalore,Central Bangalore,--,Too Few Ratings,08-07-2019,47,19-24 years,47,47,Restaurant,No. 7 1st & 2nd Floor K-1st Street Markham Rd Ashok Nagar Bengaluru Karnataka 560025 India,Central Bangalore,FALSE,FALSE,PEANUT BUTTER VANILLA FUDGE,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), DEXTROSE, COCOA BUTTER, COCONUT AND SOYBEAN OIL, VANILLA EXTRACT, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
F,405127,Hokart - Soori Chaats,521364b4-28c6-4f5f-ac10-d3063e7b2c98,Bangalore,Koramangala,4.9,20+ ratings,27-01-2019,59,30-36 years,59,59,Retail Food Store,Platinum Nilayam 4th Cross Rd KHB Block Koramangala 5th Block Koramangala Bengaluru Karnataka 560095 India,Koramangala,FALSE,TRUE,PEPPERMINT BARK GELATO,"MILK, SUGAR†, CREAM, WHEAT FLOUR, PUMPKIN, WATER, BUTTER, BROWN SUGAR†, COCONUT OIL, DEXTROSE†, TAPIOCA STARCH, EGG, SUNFLOWER LECITHIN, CINNAMON, NATURAL FLAVOR, CAROB BEAN GUM, SALT, CARROT POWDER (COLOR), NUTMEG, GUAR GUM, VANILLA EXTRACT"
F,118818,Vijayalakshmi Veg,fd26af81-7186-4701-b43a-3e89e3879069,Bangalore,Kadugondanahalli,4.3,100+ ratings,03-09-2020,56,19-24 years,56,56,Retail Food Store,20/1 opp to billa mazid venkateshpura nagawar main road bangalore 45,Nagavara Main Road,FALSE,TRUE,PUMPKIN PIE,"MILK, SUGAR, CREAM, CREAM CHEESE (MILK, CREAM, CHEESE CULTURE, SALT, CAROB GUM, GUAR GUM, XANTHAN GUM), CORN SYRUP, ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THAIMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), BALSAMIC VINEGAR (RED WINE VINEGAR, GRAPE MUST), EGG, WHOLE WHEAT GRAHAM FLOUR, RASPBERRY PUREE, VANILLA EXTRACT, CAROB GUM, MODIFIED CORN STARCH, PALM OIL, BROWN SUGAR, NATURAL FLAVOR, COLOR ADDED, CARRAGEENAN, HONEY, SALT, SOY LECITHIN"
F,2040,Goli Vada Pav No .1,417bb1aa-16c1-4bf5-af6e-9a6aa735267e,Bangalore,Jayanagar,4.5,50+ ratings,20-11-2020,40,36-45 years,40,40,Retail Food Store,No.59th main shop street 2nd BlockJayanagar,9th Main Road,FALSE,TRUE,RASPBERRY CHEESECAKE GELATO,"RASPBERRIES, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
F,316429,The Circle Dream,2273b34c-eb06-4c0b-8146-fc38567cbee1,Bangalore,Koramangala,4.4,100+ ratings,24-12-2019,64,19-24 years,64,64,Retail Food Store,475/1 Ground Floor KHB Colony 5th Block Koramangala Bengaluru 560095,Koramangala,FALSE,FALSE,ROMAN RASPBERRY SORBETTO,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
F,439381,Hotel Green Tara,c924b57d-9eb9-4067-9501-834ef6cc6e73,Bangalore,Central Bangalore,--,Too Few Ratings,27-07-2020,36,45-55 years,36,36,Retail Food Store,No 170/180 2nd Floor  Brigade Road Bengaluru  Karnataka   560001,Central Bangalore,FALSE,FALSE,SALTED CARAMEL TRUFFLE,"MILK, SKIM MILK, SUGAR, CREAM, EGG YOLK AND WHOLE EGG, CORN SYRUP, COCONUT OIL, DEXTROSE, COCOA (PROCESSED WITH ALKALI), SEA SALT, CAROB BEAN GUM, VANILLA EXTRACT, SOY LECITHIN, NATURAL FLAVOR"
F,302275,The Coconut Tales!,95b4922f-86e1-464b-b2a7-c973a51580ad,Bangalore,Sampangi Rama Nagar,--,Too Few Ratings,09-08-2020,45,0-18 years,45,45,Restaurant,No 1 Palace Road Sampangi Rama Nagar Bengaluru Karnataka 560001,Central Bangalore,FALSE,FALSE,SEA SALT CARAMEL GELATO,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT"
F,112286,Ghar Ka Tadka,6c9b2efe-5d23-4ec0-b443-65b0e559cdf5,Bangalore,Ejipura,4,20+ ratings,23-07-2019,58,0-18 years,58,58,Restaurant,No. 504 2nd Floor 6th Cross 6th Block Above Apollo Pharmacy Koramangala Bangalore 560095,Ejipura,FALSE,FALSE,SOUTHERN BUTTER PECAN GELATO,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)"
F,279815,MAGGINATION,746fa24a-5610-41ec-a5fc-7707c9d024a2,Bangalore,Indiranagar,--,Too Few Ratings,24-07-2019,61,19-24 years,61,61,Retail Food Store,#110 Ground Floor 18th Main 100 Feet Road Indiranagar Bangalore -560008,Indiranagar,FALSE,FALSE,STRAWBERRY HIBISCUS SORBETTO,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL"
